# End points of segments: 
#   0.00000000 0.18416210 0.32975500 0.52508830 0.68457730 
0.000000 -0.000000
0.001842 0.060344
0.003683 0.120678
0.005525 0.180990
0.007366 0.241272
0.009208 0.301512
0.011050 0.361700
0.012891 0.421825
0.014733 0.481878
0.016575 0.541848
0.018416 0.601725
0.020258 0.661499
0.022099 0.721160
0.023941 0.780697
0.025783 0.840101
0.027624 0.899361
0.029466 0.958469
0.031308 1.017414
0.033149 1.076187
0.034991 1.134777
0.036832 1.193176
0.038674 1.251374
0.040516 1.309361
0.042357 1.367128
0.044199 1.424666
0.046040 1.481965
0.047882 1.539016
0.049724 1.595811
0.051565 1.652339
0.053407 1.708592
0.055249 1.764560
0.057090 1.820234
0.058932 1.875606
0.060774 1.930665
0.062615 1.985402
0.064457 2.039809
0.066298 2.093875
0.068140 2.147591
0.069982 2.200947
0.071823 2.253933
0.073665 2.306540
0.075506 2.358757
0.077348 2.410574
0.079190 2.461980
0.081031 2.512964
0.082873 2.563516
0.084714 2.613623
0.086556 2.663275
0.088398 2.712459
0.090239 2.761162
0.092081 2.809373
0.093923 2.857078
0.095764 2.904263
0.097606 2.950915
0.099447 2.997019
0.101289 3.042561
0.103131 3.087526
0.104972 3.131897
0.106814 3.175658
0.108656 3.218794
0.110497 3.261287
0.112339 3.303119
0.114181 3.344273
0.116022 3.384729
0.117864 3.424470
0.119705 3.463475
0.121547 3.501725
0.123389 3.539200
0.125230 3.575879
0.127072 3.611741
0.128913 3.646764
0.130755 3.680928
0.132597 3.714210
0.134438 3.746589
0.136280 3.778041
0.138122 3.808546
0.139963 3.838080
0.141805 3.866622
0.143646 3.894148
0.145488 3.920637
0.147330 3.946068
0.149171 3.970418
0.151013 3.993666
0.152855 4.015792
0.154696 4.036774
0.156538 4.056595
0.158379 4.075234
0.160221 4.092673
0.162063 4.108896
0.163904 4.123884
0.165746 4.137624
0.167588 4.150101
0.169429 4.161302
0.171271 4.171213
0.173112 4.179826
0.174954 4.187130
0.176796 4.193117
0.178637 4.197780
0.180479 4.201115
0.182320 4.203118
0.184162 4.203785

0.184162 4.203785
0.185618 4.204584
0.187074 4.206959
0.188530 4.210877
0.189986 4.216300
0.191442 4.223187
0.192898 4.231492
0.194354 4.241163
0.195809 4.252148
0.197265 4.264388
0.198721 4.277823
0.200177 4.292389
0.201633 4.308018
0.203089 4.324642
0.204545 4.342187
0.206001 4.360581
0.207457 4.379747
0.208913 4.399607
0.210369 4.420081
0.211825 4.441089
0.213281 4.462548
0.214737 4.484376
0.216193 4.506488
0.217648 4.528801
0.219104 4.551228
0.220560 4.573685
0.222016 4.596087
0.223472 4.618348
0.224928 4.640382
0.226384 4.662105
0.227840 4.683433
0.229296 4.704281
0.230752 4.724567
0.232208 4.744209
0.233664 4.763126
0.235120 4.781239
0.236575 4.798472
0.238031 4.814747
0.239487 4.829992
0.240943 4.844135
0.242399 4.857109
0.243855 4.868848
0.245311 4.879291
0.246767 4.888378
0.248223 4.896056
0.249679 4.902274
0.251135 4.906988
0.252591 4.910155
0.254047 4.911741
0.255503 4.911717
0.256958 4.910057
0.258414 4.906744
0.259870 4.901766
0.261326 4.895118
0.262782 4.886802
0.264238 4.876825
0.265694 4.865202
0.267150 4.851957
0.268606 4.837117
0.270062 4.820718
0.271518 4.802804
0.272974 4.783423
0.274430 4.762632
0.275886 4.740493
0.277342 4.717076
0.278797 4.692454
0.280253 4.666709
0.281709 4.639926
0.283165 4.612198
0.284621 4.583620
0.286077 4.554293
0.287533 4.524324
0.288989 4.493822
0.290445 4.462901
0.291901 4.431678
0.293357 4.400272
0.294813 4.368809
0.296269 4.337413
0.297725 4.306212
0.299180 4.275338
0.300636 4.244921
0.302092 4.215094
0.303548 4.185991
0.305004 4.157746
0.306460 4.130492
0.307916 4.104363
0.309372 4.079489
0.310828 4.056001
0.312284 4.034025
0.313740 4.013685
0.315196 3.995102
0.316652 3.978392
0.318107 3.963664
0.319564 3.951023
0.321019 3.940566
0.322475 3.932384
0.323931 3.926559
0.325387 3.923164
0.326843 3.922264
0.328299 3.923914
0.329755 3.928158

0.329755 3.928158
0.331708 3.911242
0.333662 3.893814
0.335615 3.875872
0.337568 3.857416
0.339522 3.838445
0.341475 3.818959
0.343428 3.798957
0.345382 3.778438
0.347335 3.757404
0.349288 3.735852
0.351242 3.713783
